,id,username,user_followers_count,user_following_count,text,created_at,retweet_count,mentioned_user_ids,mentioned_user_names,hashtags,urls
304,1520766707744358403,shannonarnaud,269,1350,RT @LSUBasketball: “Tyrell is a very skilled guard at 6-7 who can score the ball at all three levels. We love his three-point shooting comb…,2022-05-01T14:06:52.000Z,19,41156772,LSUBasketball,,
305,1520755544415481858,RockCityHD,0,70,RT @LSUBasketball: “Tyrell is a very skilled guard at 6-7 who can score the ball at all three levels. We love his three-point shooting comb…,2022-05-01T13:22:30.000Z,19,41156772,LSUBasketball,,
306,1520740335483342848,Bayouself5,150,547,RT @lsutigerswire: Eason was among the 10 players with the best odds to be the first pick.  https://t.co/VJP0dqEmzn,2022-05-01T12:22:04.000Z,1,1201891001737990144,lsutigerswire,,https://lsutigerswire.usatoday.com/lists/lsu-basketball-tari-eason-2022-nba-draft-first-pick-odds-tipico-jabari-smith-chet-holmgren/?taid=626e3e130e82b80001a2f6f2&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter
307,1520734804693688320,thenewsstar,9074,125,"LSU basketball gets commitment from top-35, four-star prospect Tyrell Ward https://t.co/6lKS6ssFEh",2022-05-01T12:00:05.000Z,0,,,,http://rssfeeds.thenewsstar.com/~/693662122/0/monroe/sports~LSU-basketball-gets-commitment-from-top-fourstar-prospect-Tyrell-Ward/?utm_campaign=snd-autopilot
308,1520727257530175496,thenewsstar,9074,125,"LSU basketball signs top-35, four-star prospect Tyrell Ward https://t.co/Ve0OwXAspx",2022-05-01T11:30:06.000Z,0,,,,http://rssfeeds.thenewsstar.com/~/693662122/0/monroe/sports~LSU-basketball-signs-top-fourstar-prospect-Tyrell-Ward/?utm_campaign=snd-autopilot
309,1520705747721535488,Dickie_D26,415,1697,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T10:04:38.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
310,1520689112126263296,judyb23,2388,4524,RT @LSUBasketball: “Tyrell is a very skilled guard at 6-7 who can score the ball at all three levels. We love his three-point shooting comb…,2022-05-01T08:58:32.000Z,19,41156772,LSUBasketball,,
311,1520675093961232384,jaceisoutside,305,397,"RT @CulottaShow: FIRST INTERVIEW WITH THE #LSU HEAD BASKETBALL COACH MATT MCMAHON

He discusses his decision to come to Baton Rouge as well…",2022-05-01T08:02:49.000Z,4,1352255821212692482,CulottaShow,LSU,
312,1520674476140253185,lsutigerswire,310,28,Eason was among the 10 players with the best odds to be the first pick.  https://t.co/VJP0dqEmzn,2022-05-01T08:00:22.000Z,1,,,,https://lsutigerswire.usatoday.com/lists/lsu-basketball-tari-eason-2022-nba-draft-first-pick-odds-tipico-jabari-smith-chet-holmgren/?taid=626e3e130e82b80001a2f6f2&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter
313,1520673965601083393,heelthedan,20,2,"JonRothstein: Georgetown's current perimeter:

Dante Harris
Aminu Mohammed (NBA Draft Early Entrant)
Brandon Murray (LSU Transfer)
Primo Spears (Duquesne Transfer)
Jay Heath (ASU Transfer, needs waiver for 22-23 since he's a 2X transfer) https://t.co/Q7jJTopFcu",2022-05-01T07:58:20.000Z,0,,,,https://twitter.com/JonRothstein/status/1520462673057660929
314,1520656662012571648,GeauxCoach,1237,4459,"Check out this story from News Star: LSU basketball adds four-star power forward Jalen Reed

New LSU basketball coach Matt McMahon added his first big high school recruit, signing four-star forward Jalen Reed.

https://t.co/nBtkGSEcBa",2022-05-01T06:49:35.000Z,0,,,,https://www.thenewsstar.com/story/sports/college/lsu/2022/04/28/lsu-basketball-jalen-reed-commits-four-star-recruit/9574636002/
315,1520643646995021825,Islam59832801,12,9,The Importance of Jalen Reed Signing to LSU Basketball Program https://t.co/myWuLNrbtM,2022-05-01T05:57:52.000Z,0,,,,https://tulanefml.com/the-importance-of-jalen-reed-signing-to-lsu-basketball-program/
316,1520623905219612672,camtheman5271,200,579,Everybody was laughing at LSU basketball program… I don’t hear y’all now. Have that same energy https://t.co/pbyDvlw4Pp,2022-05-01T04:39:25.000Z,0,,,,https://twitter.com/tyrellward_/status/1520493423119249410
317,1520621360975953921,DmvBump,36,470,https://t.co/1Iyt3kJOi2,2022-05-01T04:29:18.000Z,0,,,,https://www.theadvertiser.com/story/sports/college/lsu/2022/04/30/tyrell-ward-lsu-basketball-recruiting-maryland-four-star/9601645002/
318,1520611180590804993,EyesOfTigerFan,843,434,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T03:48:51.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
319,1520609816208576512,JediMaster868,574,660,RT @portal_updates: LSU transfer Xavier Pinson is reopening his recruitment.,2022-05-01T03:43:26.000Z,5,1380689393699196937,portal_updates,,
